3092	2992	780
3094	294	3080
3094	1190	2856
3094	1456	2730
3094	1960	2394
3094	2394	1960
3094	2730	1456
3094	2856	1190
3094	3080	294
3095	1857	2476
3095	2476	1857
3098	1802	2520
3098	2520	1802
3099	576	3045
3099	3045	576
3100	868	2976
3100	1860	2480
3100	2480	1860
3100	2976	868
3103	2140	2247
3103	2247	2140
3104	2080	2304
3104	2304	2080
3105	1863	2484
3105	2484	1863
3106	990	2944
3106	2944	990
3107	1195	2868
3107	2868	1195
3108	1008	2940
3108	2940	1008
3109	1309	2820
3109	2820	1309
3110	1866	2488
3110	2488	1866
3111	561	3060
3111	945	2964
3111	1464	2745
3111	1935	2436
3111	2436	1935
3111	2745	1464
3111	2964	945
3111	3060	561
3112	1512	2720
3112	2720	1512
3114	936	2970
3114	2970	936
3115	588	3059
3115	1365	2800
3115	1421	2772
3115	1869	2492
3115	2492	1869
3115	2772	1421
3115	2800	1365
3115	3059	588
3116	684	3040
3116	3040	684
3120	768	3024
3120	1200	2880
3120	1584	2688
3120	1872	2496
3120	2496	1872
3120	2688	1584
3120	2880	1200
3120	3024	768
3121	79	3120
3121	3120	79
3125	237	3116
3125	875	3000
3125	1100	2925
3125	1680	2635
3125	1875	2500
3125	2500	1875
3125	2635	1680
3125	2925	1100
3125	3000	875
3125	3116	237
3126	1674	2640
3126	2640	1674
3127	1652	2655
3127	2655	1652
3128	1472	2760
3128	2760	1472
3129	1071	2940
3129	2940	1071
3130	250	3120
3130	1672	2646
3130	1878	2504
3130	2072	2346
3130	2346	2072
3130	2504	1878
3130	2646	1672
3130	3120	250
3131	620	3069
3131	3069	620
3132	2160	2268
3132	2268	2160
3133	395	3108
3133	1205	2892
3133	1560	2717
3133	1908	2485
3133	2485	1908
3133	2717	1560
3133	2892	1205
3133	3108	395
3135	1881	2508
3135	2508	1881
3137	112	3135
3137	3135	112
3139	2064	2365
3139	2365	2064
3140	224	3132
3140	1092	2944
3140	1700	2640
3140	1884	2512
3140	2512	1884
3140	2640	1700
3140	2944	1092
3140	3132	224
3141	1620	2691
3141	2691	1620
3143	1960	2457
3143	2457	1960
3145	336	3127
3145	481	3108
3145	500	3105
3145	553	3096
3145	969	2992
3145	1020	2975
3145	1332	2849
3145	1463	2784
3145	1480	2775
3145	1768	2601
3145	1887	2516
3145	2145	2300
3145	2184	2263
3145	2263	2184
3145	2300	2145
3145	2516	1887
3145	2601	1768
3145	2775	1480
3145	2784	1463
3145	2849	1332
3145	2975	1020
3145	2992	969
3145	3096	553
3145	3105	500
3145	3108	481
3145	3127	336
3146	1210	2904
3146	2904	1210
3147	960	2997
3147	2997	960
3150	882	3024
3150	1890	2520
3150	2520	1890
3150	3024	882
3151	2024	2415
3151	2415	2024
3152	448	3120
3152	3120	448
3155	1893	2524
3155	2524	1893
3157	693	3080
3157	3080	693
3159	1215	2916
3159	2916	1215
3160	1896	2528
3160	2528	1896
3161	560	3111
3161	711	3080
3161	1740	2639
3161	2180	2289
3161	2289	2180
3161	2639	1740
3161	3080	711
3161	3111	560
3162	1488	2790
3162	2790	1488
3164	420	3136
3164	3136	420
3165	1899	2532
3165	2532	1899
3169	1320	2881
3169	2881	1320
3170	750	3080
3170	1248	2914
3170	1902	2536
3170	2014	2448
3170	2448	2014
3170	2536	1902
3170	2914	1248
3170	3080	750
3172	572	3120
3172	672	3100
3172	1220	2928
3172	1728	2660
3172	2660	1728
3172	2928	1220
3172	3100	672
3172	3120	572
3175	889	3048
3175	1905	2540
3175	2540	1905
3175	3048	889
3176	1824	2600
3176	2600	1824
3177	2025	2448
3177	2448	2025
3179	1496	2805
3179	1771	2640
3179	2640	1771
3179	2805	1496
3180	276	3168
3180	1152	2964
3180	1680	2700
3180	1908	2544
3180	2544	1908
3180	2700	1680
3180	2964	1152
3180	3168	276
3181	869	3060
3181	3060	869
3182	1032	3010
3182	3010	1032
3183	1860	2583
3183	2583	1860
3185	784	3087
3185	1225	2940
3185	1617	2744
3185	1911	2548
3185	2548	1911
3185	2744	1617
3185	2940	1225
3185	3087	784
3188	2220	2288
3188	2288	2220
3190	374	3168
3190	528	3146
3190	1914	2552
3190	2200	2310
3190	2310	2200
3190	2552	1914
3190	3146	528
3190	3168	374
3194	1430	2856
3194	2856	1430
3195	1917	2556
3195	2556	1917
3196	1504	2820
3196	2820	1504
3198	552	3150
3198	702	3120
3198	1230	2952
3198	1848	2610
3198	2610	1848
3198	2952	1230
3198	3120	702
3198	3150	552
3199	1176	2975
3199	2975	1176
3200	896	3072
3200	1920	2560
3200	2560	1920
3200	3072	896
3201	2145	2376
3201	2376	2145
3202	160	3198
3202	3198	160
3204	1404	2880
3204	2880	1404
3205	1000	3045
3205	1027	3036
3205	1836	2627
3205	1923	2564
3205	2564	1923
3205	2627	1836
3205	3036	1027
3205	3045	1000
3206	840	3094
3206	3094	840
3207	2193	2340
3207	2340	2193
3208	320	3192
3208	3192	320
3209	2120	2409
3209	2409	2120
3210	1926	2568
3210	2568	1926
3211	1235	2964
3211	2261	2280
3211	2280	2261
3211	2964	1235
3212	2112	2420
3212	2420	2112
3213	1512	2835
3213	2835	1512
3215	1929	2572
3215	2572	1929
3217	1008	3055
3217	3055	1008
3218	480	3182
3218	3182	480
3219	1044	3045
3219	1344	2925
3219	1485	2856
3219	2220	2331
3219	2331	2220
3219	2856	1485
3219	2925	1344
3219	3045	1044
3220	1932	2576
3220	2576	1932
3221	1540	2829
3221	2829	1540
3223	748	3135
3223	3135	748
3224	1240	2976
3224	2976	1240
3225	903	3096
3225	1935	2580
3225	2580	1935
3225	3096	903
3226	1976	2550
3226	2550	1976
3227	1827	2660
3227	2660	1827
3228	828	3120
3228	3120	828
3229	1771	2700
3229	2700	1771
3230	494	3192
3230	1368	2926
3230	1520	2850
3230	1938	2584
3230	2584	1938
3230	2850	1520
3230	2926	1368
3230	3192	494
3232	640	3168
3232	3168	640
3233	583	3180
3233	1185	3008
3233	1708	2745
3233	2175	2392
3233	2392	2175
3233	2745	1708
3233	3008	1185
3233	3180	583
3235	1941	2588
3235	2588	1941
3236	1120	3036
3236	3036	1120
3237	1245	2988
3237	2988	1245
3239	711	3160
3239	3160	711
3240	1944	2592
3240	2592	1944
3242	1560	2842
3242	2842	1560
3245	1947	2596
3245	2596	1947
3246	2046	2520
3246	2520	2046
3247	1528	2865
3247	2865	1528
3248	2240	2352
3248	2352	2240
3250	114	3248
3250	360	3230
3250	800	3150
3250	910	3120
3250	1144	3042
3250	1250	3000
3250	1650	2800
3250	1950	2600
3250	2040	2530
3250	2226	2368
3250	2368	2226
3250	2530	2040
3250	2600	1950
3250	2800	1650
3250	3000	1250
3250	3042	1144
3250	3120	910
3250	3150	800
3250	3230	360
3250	3248	114
3253	228	3245
3253	3245	228
3255	1953	2604
3255	2604	1953
3256	1056	3080
3256	3080	1056
3257	1232	3015
3257	3015	1232
3258	342	3240
3258	3240	342
3260	1956	2608
3260	2608	1956
3262	1470	2912
3262	2912	1470
3263	1255	3012
3263	3012	1255
3264	1536	2880
3264	2880	1536
3265	456	3233
3265	1343	2976
3265	1575	2860
3265	1959	2612
3265	2612	1959
3265	2860	1575
3265	2976	1343
3265	3233	456
3270	198	3264
3270	1104	3078
3270	1800	2730
3270	1962	2616
3270	2616	1962
3270	2730	1800
3270	3078	1104
3270	3264	198
3272	960	3128
3272	3128	960
3274	570	3224
3274	3224	570
3275	917	3144
3275	1965	2620
3275	2620	1965
3275	3144	917
3276	1260	3024
3276	3024	1260
3277	435	3248
3277	1925	2652
3277	2052	2555
3277	2260	2373
3277	2373	2260
3277	2555	2052
3277	2652	1925
3277	3248	435
3278	1122	3080
3278	3080	1122
3279	396	3255
3279	3255	396
3280	720	3200
3280	1344	2992
3280	1968	2624
3280	2128	2496
3280	2496	2128
3280	2624	1968
3280	2992	1344
3280	3200	720
3281	81	3280
3281	1544	2895
3281	1615	2856
3281	1760	2769
3281	2769	1760
3281	2856	1615
3281	2895	1544
3281	3280	81
3284	1716	2800
3284	2800	1716
3285	243	3276
3285	684	3213
3285	1971	2628
3285	2160	2475
3285	2475	2160
3285	2628	1971
3285	3213	684
3285	3276	243
3286	1736	2790
3286	2790	1736
3287	988	3135
3287	3135	988
3288	2112	2520
3288	2520	2112
3289	1265	3036
3289	3036	1265
3290	1974	2632
3290	2632	1974
3291	1755	2784
3291	2784	1755
3293	405	3268
3293	1068	3115
3293	1443	2960
3293	2325	2332
3293	2332	2325
3293	2960	1443
3293	3115	1068
3293	3268	405
3294	594	3240
3294	3240	594
3295	1977	2636
3295	2636	1977
3297	1785	2772
3297	2772	1785
3298	798	3200
3298	1120	3102
3298	1552	2910
3298	2210	2448
3298	2448	2210
3298	2910	1552
3298	3102	1120
3298	3200	798
3300	924	3168
3300	1980	2640
3300	2640	1980
3300	3168	924
3301	1501	2940
3301	2940	1501
3302	1270	3048
3302	3048	1270
3305	567	3256
3305	1456	2967
3305	1500	2945
3305	1983	2644
3305	2644	1983
3305	2945	1500
3305	2967	1456
3305	3256	567
3306	2280	2394
3306	2394	2280
3310	1986	2648
3310	2648	1986
3313	912	3185
3313	3185	912
3314	1870	2736
3314	2736	1870
3315	141	3312
3315	315	3300
3315	507	3276
3315	792	3219
3315	816	3213
3315	1275	3060
3315	1404	3003
3315	1560	2925
3315	1683	2856
3315	1728	2829
3315	1989	2652
3315	2100	2565
3315	2232	2451
3315	2451	2232
3315	2565	2100
3315	2652	1989
3315	2829	1728
3315	2856	1683
3315	2925	1560
3315	3003	1404
3315	3060	1275
3315	3213	816
3315	3219	792
3315	3276	507
3315	3300	315
3315	3312	141
3316	2160	2516
3316	2516	2160
3320	1992	2656
3320	2656	1992
3321	729	3240
3321	3240	729
3324	1380	3024
3324	3024	1380
3325	931	3192
3325	1995	2660
3325	2660	1995
3325	3192	931
3327	423	3300
3327	3300	423
3328	1280	3072
3328	3072	1280
3329	2079	2600
3329	2600	2079
3330	1026	3168
3330	1080	3150
3330	1872	2754
3330	1998	2664
3330	2664	1998
3330	2754	1872
3330	3150	1080
3330	3168	1026
3332	1568	2940
3332	2940	1568
3333	660	3267
3333	3267	660
3335	391	3312
3335	552	3289
3335	2001	2668
3335	2300	2415
3335	2415	2300
3335	2668	2001
3335	3289	552
3335	3312	391
3338	2280	2438
3338	2438	2280
3339	1764	2835
3339	2835	1764
3340	2004	2672
3340	2672	2004
3341	416	3315
3341	891	3220
3341	1285	3084
3341	1659	2900
3341	2900	1659
3341	3084	1285
3341	3220	891
3341	3315	416
3342	990	3192
3342	3192	990
3345	2007	2676
3345	2676	2007
3349	476	3315
3349	1140	3149
3349	1576	2955
3349	1980	2701
3349	2701	1980
3349	2955	1576
3349	3149	1140
3349	3315	476
3350	938	3216
3350	2010	2680
3350	2680	2010
3350	3216	938
3351	705	3276
3351	3276	705
3354	1290	3096
3354	3096	1290
3355	605	3300
3355	1496	3003
3355	2013	2684
3355	2277	2464
3355	2464	2277
3355	2684	2013
3355	3003	1496
3355	3300	605
3357	2268	2475
3357	2475	2268
3358	2208	2530
3358	2530	2208
3360	2016	2688
3360	2688	2016
3361	1680	2911
3361	2911	1680
3362	738	3280
3362	1440	3038
3362	3038	1440
3362	3280	738
3364	164	3360
3364	2320	2436
3364	2436	2320
3364	3360	164
3365	116	3363
3365	1053	3196
3365	1925	2760
3365	2019	2692
3365	2692	2019
3365	2760	1925
3365	3196	1053
3365	3363	116
3366	1584	2970
3366	2970	1584
3367	217	3360
3367	1092	3185
3367	1295	3108
3367	2233	2520
3367	2520	2233
3367	3108	1295
3367	3185	1092
3367	3360	217
3368	232	3360
3368	3360	232
3370	328	3354
3370	1254	3128
3370	1750	2880
3370	2022	2696
3370	2696	2022
3370	2880	1750
3370	3128	1254
3370	3354	328
3372	1920	2772
3372	2772	1920
3373	348	3355
3373	3355	348
3374	1680	2926
3374	2926	1680
3375	945	3240
3375	1188	3159
3375	2025	2700
3375	2700	2025
3375	3159	1188
3375	3240	945
3379	1860	2821
3379	2821	1860
3380	464	3348
3380	492	3344
3380	832	3276
3380	1300	3120
3380	1716	2912
3380	2028	2704
3380	2380	2400
3380	2400	2380
3380	2704	2028
3380	2912	1716
3380	3120	1300
3380	3276	832
3380	3344	492
3380	3348	464
3382	1482	3040
3382	3040	1482
3383	1592	2985
3383	2985	1592
3385	260	3375
3385	1817	2856
3385	2031	2708
3385	2233	2544
3385	2544	2233
3385	2708	2031
3385	2856	1817
3385	3375	260
3386	2090	2664
3386	2664	2090
3387	987	3240
3387	3240	987
3389	580	3339
3389	3339	580
3390	450	3360
3390	1656	2958
3390	2034	2712
3390	2376	2418
3390	2418	2376
3390	2712	2034
3390	2958	1656
3390	3360	450
3392	1792	2880
3392	2880	1792
3393	1215	3168
3393	1305	3132
3393	1368	3105
3393	2340	2457
3393	2457	2340
3393	3105	1368
3393	3132	1305
3393	3168	1215
3394	656	3330
3394	3330	656
3395	308	3381
3395	651	3332
3395	2037	2716
3395	2275	2520
3395	2520	2275
3395	2716	2037
3395	3332	651
3395	3381	308
3400	520	3360
3400	696	3328
3400	952	3264
3400	1440	3080
3400	1600	3000
3400	2040	2720
3400	2376	2432
3400	2432	2376
3400	2720	2040
3400	3000	1600
3400	3080	1440
3400	3264	952
3400	3328	696
3400	3360	520
3403	747	3320
3403	3320	747
3404	1104	3220
3404	3220	1104
3405	2043	2724
3405	2724	2043
3406	1310	3144
3406	3144	1310
3410	2046	2728
3410	2728	2046
3412	820	3312
3412	3312	820
3413	812	3315
3413	3315	812
3414	1386	3120
3414	3120	1386
3415	2049	2732
3415	2732	2049
3416	616	3360
3416	3360	616
3417	1608	3015
3417	3015	1608
3418	1482	3080
3418	3080	1482
3419	1315	3156
3419	3156	1315
3420	2052	2736
3420	2736	2052
3422	2360	2478
3422	2478	2360
3425	185	3420
3425	780	3335
3425	959	3288
3425	1377	3136
3425	1904	2847
3425	2055	2740
3425	2200	2625
3425	2625	2200
3425	2740	2055
3425	2847	1904
3425	3136	1377
3425	3288	959
3425	3335	780
3425	3420	185
3427	1173	3220
3427	3220	1173
3428	928	3300
3428	3300	928
3430	2058	2744
3430	2744	2058
3431	2256	2585
3431	2585	2256
3432	1320	3168
3432	3168	1320
3433	1975	2808
3433	2808	1975
3434	680	3366
3434	984	3290
3434	1616	3030
3434	2184	2650
3434	2650	2184
3434	3030	1616
3434	3290	984
3434	3366	680
3435	900	3315
3435	1269	3192
3435	2061	2748
3435	2112	2709
3435	2709	2112
3435	2748	2061
3435	3192	1269
3435	3315	900
3439	361	3420
3439	3420	361
3440	2064	2752
3440	2752	2064
3441	1116	3255
3441	3255	1116
3442	1760	2958
3442	2958	1760
3443	275	3432
3443	3432	275
3444	756	3360
3444	3360	756
3445	83	3444
3445	299	3432
3445	555	3400
3445	848	3339
3445	1044	3283
3445	1248	3211
3445	1325	3180
3445	1596	3053
3445	1749	2968
3445	1820	2925
3445	2000	2805
3445	2067	2756
3445	2387	2484
3445	2484	2387
3445	2756	2067
3445	2805	2000
3445	2925	1820
3445	2968	1749
3445	3053	1596
3445	3180	1325
3445	3211	1248
3445	3283	1044
3445	3339	848
3445	3400	555
3445	3432	299
3445	3444	83
3449	249	3440
3449	3440	249
3450	966	3312
3450	2070	2760
3450	2760	2070
3450	3312	966
3451	924	3325
3451	1085	3276
3451	1624	3045
3451	2380	2499
3451	2499	2380
3451	3045	1624
3451	3276	1085
3451	3325	924
3454	1870	2904
3454	2904	1870
3455	2073	2764
3455	2764	2073
3457	415	3432
3457	3432	415
3458	1330	3192
3458	3192	1330
3459	1584	3075
3459	3075	1584
3460	1040	3300
3460	1148	3264
3460	2016	2812
3460	2076	2768
3460	2768	2076
3460	2812	2016
3460	3264	1148
3460	3300	1040
3461	1539	3100
3461	3100	1539
3462	288	3450
3462	3450	288
3464	1160	3264
3464	3264	1160
3465	2079	2772
3465	2772	2079
3466	2310	2584
3466	2584	2310
3468	1632	3060
3468	1932	2880
3468	2880	1932
3468	3060	1632
3469	581	3420
3469	3420	581
3470	2082	2776
3470	2776	2082
3471	204	3465
3471	1335	3204
3471	1521	3120
3471	2295	2604
3471	2604	2295
3471	3120	1521
3471	3204	1335
3471	3465	204
3474	1710	3024
3474	3024	1710
3475	973	3336
3475	2085	2780
3475	2780	2085
3475	3336	973
3477	627	3420
3477	3420	627
3478	1128	3290
3478	3290	1128
3480	408	3456
3480	576	3432
3480	2088	2784
3480	2400	2520
3480	2520	2400
3480	2784	2088
3480	3432	576
3480	3456	408
3482	118	3480
3482	3480	118
3484	1340	3216
3484	3216	1340
3485	236	3477
3485	533	3444
3485	747	3404
3485	765	3400
3485	925	3360
3485	1276	3243
3485	1428	3179
3485	1476	3157
3485	1640	3075
3485	2091	2788
3485	2133	2756
3485	2261	2652
3485	2275	2640
3485	2640	2275
3485	2652	2261
3485	2756	2133
3485	2788	2091
3485	3075	1640
3485	3157	1476
3485	3179	1428
3485	3243	1276
3485	3360	925
3485	3400	765
3485	3404	747
3485	3444	533
3485	3477	236
3487	825	3388
3487	3388	825
3488	1920	2912
3488	2912	1920
3490	354	3472
3490	1312	3234
3490	1800	2990
3490	2094	2792
3490	2792	2094
3490	2990	1800
3490	3234	1312
3490	3472	354
3492	2340	2592
3492	2592	2340
3495	612	3441
3495	1551	3132
3495	1575	3120
3495	2097	2796
3495	2796	2097
3495	3120	1575
3495	3132	1551
3495	3441	612
3497	472	3465
3497	897	3380
3497	1345	3228
3497	2128	2775
3497	2775	2128
3497	3228	1345
3497	3380	897
3497	3465	472
3498	1848	2970
3498	2970	1848
3500	980	3360
3500	1232	3276
3500	2100	2800
3500	2800	2100
3500	3276	1232
3500	3360	980
3501	1701	3060
3501	3060	1701
3502	1648	3090
3502	3090	1648
3503	465	3472
3503	3472	465
3504	2304	2640
3504	2640	2304
3505	913	3384
3505	1300	3255
3505	1824	2993
3505	2103	2804
3505	2804	2103
3505	2993	1824
3505	3255	1300
3505	3384	913
3506	590	3456
3506	3456	590
3508	1392	3220
3508	3220	1392
3509	2420	2541
3509	2541	2420
3510	864	3402
3510	1350	3240
3510	1782	3024
3510	2106	2808
3510	2808	2106
3510	3024	1782
3510	3240	1350
3510	3402	864
3515	1083	3344
3515	1140	3325
3515	1976	2907
3515	2109	2812
3515	2812	2109
3515	2907	1976
3515	3325	1140
3515	3344	1083
3516	816	3420
3516	3420	816
3517	708	3445
3517	3445	708
3519	1656	3105
3519	3105	1656
3520	2112	2816
3520	2816	2112
3523	1355	3252
3523	3252	1355
3524	1476	3200
3524	3200	1476
3525	987	3384
3525	2115	2820
3525	2820	2115
3525	3384	987
3526	774	3440
3526	3440	774
3529	1079	3360
3529	3360	1079
3530	168	3526
3530	826	3432
3530	2118	2824
3530	2250	2720
3530	2720	2250
3530	2824	2118
3530	3432	826
3530	3526	168
3533	1508	3195
3533	3195	1508
3535	700	3465
3535	1519	3192
3535	2121	2828
3535	2352	2639
3535	2639	2352
3535	2828	2121
3535	3192	1519
3535	3465	700
3536	336	3520
3536	1360	3264
3536	1664	3120
3536	2240	2736
3536	2736	2240
3536	3120	1664
3536	3264	1360
3536	3520	336
3538	638	3480
3538	1938	2960
3538	2080	2862
3538	2440	2562
3538	2562	2440
3538	2862	2080
3538	2960	1938
3538	3480	638
3540	2124	2832
3540	2832	2124
3541	2291	2700
3541	2700	2291
3543	1020	3393
3543	3393	1020
3545	944	3417
3545	1295	3300
3545	1863	3016
3545	2127	2836
3545	2836	2127
3545	3016	1863
3545	3300	1295
3545	3417	944
3546	504	3510
3546	3510	504
3549	1365	3276
3549	2499	2520
3549	2520	2499
3549	3276	1365
3550	994	3408
3550	2130	2840
3550	2840	2130
3550	3408	994
3551	1876	3015
3551	3015	1876
3552	1152	3360
3552	3360	1152
3553	1672	3135
3553	3135	1672
3554	2496	2530
3554	2530	2496
3555	2133	2844
3555	2844	2133
3557	1245	3332
3557	3332	1245
3558	2208	2790
3558	2790	2208
3560	672	3496
3560	1560	3200
3560	1624	3168
3560	2136	2848
3560	2848	2136
3560	3168	1624
3560	3200	1560
3560	3496	672
3562	1062	3400
3562	1370	3288
3562	1640	3162
3562	2288	2730
3562	2730	2288
3562	3162	1640
3562	3288	1370
3562	3400	1062
3563	1540	3213
3563	3213	1540
3565	2139	2852
3565	2852	2139
3567	783	3480
3567	1833	3060
3567	1980	2967
3567	2460	2583
3567	2583	2460
3567	2967	1980
3567	3060	1833
3567	3480	783
3570	546	3528
3570	1512	3234
3570	1680	3150
3570	2142	2856
3570	2856	2142
3570	3150	1680
3570	3234	1512
3570	3528	546
3573	2052	2925
3573	2925	2052
3575	396	3553
3575	880	3465
3575	1001	3432
3575	1375	3300
3575	1815	3080
3575	2145	2860
3575	2244	2783
3575	2783	2244
3575	2860	2145
3575	3080	1815
3575	3300	1375
3575	3432	1001
3575	3465	880
3575	3553	396
3576	1224	3360
3576	3360	1224
3577	2352	2695
3577	2695	2352
3578	840	3478
3578	3478	840
3579	2496	2565
3579	2565	2496
3580	2148	2864
3580	2864	2148
3581	1180	3381
3581	3381	1180
3585	2151	2868
3585	2868	2151
3587	1688	3165
3587	3165	1688
3588	1380	3312
3588	3312	1380
3589	1164	3395
3589	1411	3300
3589	1740	3139
3589	2405	2664
3589	2664	2405
3589	3139	1740
3589	3300	1411
3589	3395	1164
3590	2154	2872
3590	2872	2154
3592	2240	2808
3592	2808	2240
3593	2025	2968
3593	2968	2025
3595	2157	2876
3595	2876	2157
3596	2480	2604
3596	2604	2480
3597	1980	3003
3597	3003	1980
3598	448	3570
3598	3570	448
3599	649	3540
3599	3540	649
3600	1008	3456
3600	2160	2880
3600	2880	2160
3600	3456	1008
3601	120	3599
3601	1385	3324
3601	1495	3276
3601	2449	2640
3601	2640	2449
3601	3276	1495
3601	3324	1385
3601	3599	120
3602	1298	3360
3602	3360	1298
3603	147	3600
3603	3600	147
3604	240	3596
3604	1696	3180
3604	1804	3120
3604	1904	3060
3604	3060	1904
3604	3120	1804
3604	3180	1696
3604	3596	240
3605	2163	2884
3605	2884	2163
3606	1440	3306
3606	3306	1440
3608	792	3520
3608	3520	792
3609	360	3591
3609	3591	360
3610	2166	2888
3610	2888	2166
3611	1955	3036
3611	3036	1955
3613	85	3612
3613	3612	85
3614	1390	3336
3614	3336	1390
3615	441	3588
3615	1428	3321
3615	1800	3135
3615	2169	2892
3615	2892	2169
3615	3135	1800
3615	3321	1428
3615	3588	441
3616	480	3584
3616	3584	480
3617	255	3608
3617	3608	255
3620	380	3600
3620	1856	3108
3620	2172	2896
3620	2464	2652
3620	2652	2464
3620	2896	2172
3620	3108	1856
3620	3600	380
3621	1704	3195
3621	3195	1704
3625	425	3600
3625	600	3575
3625	1015	3480
3625	1276	3393
3625	1416	3337
3625	1577	3264
3625	1665	3220
3625	1820	3135
3625	2175	2900
3625	2500	2625
3625	2625	2500
3625	2900	2175
3625	3135	1820
3625	3220	1665
3625	3264	1577
3625	3337	1416
3625	3393	1276
3625	3480	1015
3625	3575	600
3625	3600	425
3626	1176	3430
3626	3430	1176
3627	1395	3348
3627	3348	1395
3630	2178	2904
3630	2904	2178
3633	1092	3465
3633	3465	1092
3635	2181	2908
3635	2908	2181
3636	720	3564
3636	3564	720
3637	595	3588
3637	3588	595
3638	1712	3210
3638	3210	1712
3639	735	3564
3639	3564	735
3640	896	3528
3640	1400	3360
3640	1848	3136
3640	2184	2912
3640	2912	2184
3640	3136	1848
3640	3360	1400
3640	3528	896
3645	2187	2916
3645	2916	2187
3647	1953	3080
3647	3080	1953
3649	801	3560
3649	840	3551
3649	1599	3280
3649	2280	2849
3649	2849	2280
3649	3280	1599
3649	3551	840
3649	3560	801
3650	270	3640
3650	760	3570
3650	1022	3504
3650	1534	3312
3650	1968	3074
3650	2190	2920
3650	2400	2750
3650	2750	2400
3650	2920	2190
3650	3074	1968
3650	3312	1534
3650	3504	1022
3650	3570	760
3650	3640	270
3651	2115	2976
3651	2976	2115
3653	765	3572
3653	1405	3372
3653	1972	3075
3653	2080	3003
3653	3003	2080
3653	3075	1972
3653	3372	1405
3653	3572	765
3654	2520	2646
3654	2646	2520
3655	559	3612
3655	1548	3311
3655	1720	3225
3655	2193	2924
3655	2924	2193
3655	3225	1720
3655	3311	1548
3655	3612	559
3656	1344	3400
3656	3400	1344
3657	1932	3105
3657	3105	1932
3660	660	3600
3660	1632	3276
3660	2196	2928
3660	2484	2688
3660	2688	2484
3660	2928	2196
3660	3276	1632
3660	3600	660
3663	1188	3465
3663	3465	1188
3664	960	3536
3664	3536	960
3665	540	3625
3665	1743	3224
3665	2199	2932
3665	2576	2607
3665	2607	2576
3665	2932	2199
3665	3224	1743
3665	3625	540
3666	1410	3384
3666	3384	1410
3667	1805	3192
3667	3192	1805
3670	2202	2936
3670	2936	2202
3672	1728	3240
3672	3240	1728
3673	935	3552
3673	3552	935
3675	1029	3528
3675	2205	2940
3675	2940	2205
3675	3528	1029
3677	1652	3285
3677	3285	1652
3678	210	3672
3678	3672	210
3679	1415	3396
3679	3396	1415
3680	2208	2944
3680	2944	2208
3681	1080	3519
3681	3519	1080
3683	2540	2667
3683	2667	2540
3685	2211	2948
3685	2948	2211
3686	2470	2736
3686	2736	2470
3687	420	3663
3687	3663	420
3688	2088	3040
3688	3040	2088
3689	1736	3255
3689	3255	1736
3690	810	3600
3690	1512	3366
3690	2214	2952
3690	2394	2808
3690	2808	2394
3690	2952	2214
3690	3366	1512
3690	3600	810
3692	1420	3408
3692	3408	1420
3695	2217	2956
3695	2956	2217
3697	1105	3528
3697	3528	1105
3699	2376	2835
3699	2835	2376
3700	172	3696
3700	1036	3552
3700	1140	3520
3700	1200	3500
3700	2080	3060
3700	2132	3024
3700	2220	2960
3700	2960	2220
3700	3024	2132
3700	3060	2080
3700	3500	1200
3700	3520	1140
3700	3552	1036
3700	3696	172
3701	2349	2860
3701	2860	2349
3702	630	3648
3702	3648	630
3705	912	3591
3705	1425	3420
3705	1881	3192
3705	2223	2964
3705	2964	2223
3705	3192	1881
3705	3420	1425
3705	3591	912
3706	344	3690
3706	1744	3270
3706	1770	3256
3706	2040	3094
3706	3094	2040
3706	3256	1770
3706	3270	1744
3706	3690	344
3707	1925	3168
3707	3168	1925
3709	1909	3180
3709	3180	1909
3710	322	3696
3710	1344	3458
3710	1960	3150
3710	2226	2968
3710	2968	2226
3710	3150	1960
3710	3458	1344
3710	3696	322
3711	1836	3225
3711	3225	1836
3712	2560	2688
3712	2688	2560
3715	2229	2972
3715	2972	2229
3716	516	3680
3716	3680	516
3718	1430	3432
3718	2618	2640
3718	2640	2618
3718	3432	1430
3720	2232	2976
3720	2976	2232
3721	671	3660
3721	1320	3479
3721	3479	1320
3721	3660	671
3722	122	3720
3722	3720	122
3723	840	3627
3723	1323	3480
3723	1752	3285
3723	2448	2805
3723	2805	2448
3723	3285	1752
3723	3480	1323
3723	3627	840
3725	244	3717
3725	1043	3576
3725	1080	3565
3725	1275	3500
3725	2035	3120
3725	2204	3003
3725	2235	2980
3725	2980	2235
3725	3003	2204
3725	3120	2035
3725	3500	1275
3725	3565	1080
3725	3576	1043
3725	3717	244
3728	1680	3328
3728	3328	1680
3729	495	3696
3729	3696	495
3730	366	3712
3730	688	3666
3730	2238	2984
3730	2520	2750
3730	2750	2520
3730	2984	2238
3730	3666	688
3730	3712	366
3731	644	3675
3731	819	3640
3731	1435	3444
3731	2156	3045
3731	3045	2156
3731	3444	1435
3731	3640	819
3731	3675	644
3733	2508	2765
3733	2765	2508
3735	2241	2988
3735	2988	2241
3737	488	3705
3737	740	3663
3737	1212	3535
3737	1888	3225
3737	3225	1888
3737	3535	1212
3737	3663	740
3737	3705	488
3738	1638	3360
3738	3360	1638
3740	572	3696
3740	1584	3388
3740	1760	3300
3740	2244	2992
3740	2992	2244
3740	3300	1760
3740	3388	1584
3740	3696	572
3741	2580	2709
